"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"152","14",22.79,-1.903914591,141.82,0.797216126,77.33,-0.065910865,75,-1.229160995,31,-0.035776103,214,0.19189094,22,1.232951274,84.64150943,0.234823476,43,-0.539616645,-0.133407959,-0.154463078,1.28307646138587,0.235561226910607,0.263496445898381,-0.000737750910607319,"EAC"
"153","140",22.92,-1.233914591,134.67,0.221412828,66.67,0.491533654,76,0.346288694,31,-0.851164447,219,0.19189094,26,-0.252693548,87.16981132,0.57602551,43,-0.539616645,0.052017682,0.060227376,1.45975160760324,0.0631103654105981,0.0705946271366587,0.512915144589403,"UGC"
"155","142",16.15,-3.063914591,137.33,1.085657929,68,0.656333036,69,-0.200995735,27,0.682542295,212,0.401106703,22,0.904086171,88,-0.555921765,39,1.142935739,0.555884381,0.643616864,0.980652570009785,0.433381431501259,0.4847761595596,-0.989303196501259,"UPC"
"157","144",24.99,-1.403914591,137.33,0.941437028,80,0.090023366,75,1.421900249,31,0.304076256,215,1.448440159,26,-1.163993086,84.8490566,1.474234252,42,1.142935739,0.689359225,0.798157382,1.15751050459976,0.85554123422873,0.956999916784581,0.618693017771272,"UGC"
"159","146",21.2,-4.313914591,118.67,-0.210709722,83.18,-0.665955136,75,-0.968234398,28,-1.250106035,217,0.19189094,25,1.578007153,87.75471698,-0.555921765,43,-0.317608215,-0.773751323,-0.895868668,1.50209460507082,0.0212260901762386,0.0237432933715092,-0.577147855176239,"UPC"
"161","148",21.72,0.226085409,110.67,-0.426770997,64,-1.902534679,66,-0.026231123,28,-0.610761311,191,-0.537405506,18,-0.252693548,74.56603774,0.092555124,35,-0.317608215,-0.741574528,-0.858613568,-0.350655254814089,-0.541299897000446,-0.605492681927518,0.633855021000447,"UGC"
"162","15",19.57,-6.233914591,106.67,-2.659764275,74.67,-2.174774575,68,-2.713171106,31,-2.010074567,180,-1.883897283,17,-0.958524173,69.94339623,-2.511077014,33,-2.262582622,-2.389446131,-2.766560598,-0.804947489052234,-1.97065468314114,-2.20435473169639,-0.540422330858861,"EPC"
"163","150",21.7,-1.563914591,156,-0.715212799,82.33,-0.519754225,73,0.750905434,31,0.304076256,209,0.698266199,23,1.232951274,82.83018868,0.57602551,40,0.14476127,-0.044996334,-0.052097882,0.753365374706904,0.591482139890459,0.661626039754556,-0.0154566298904588,"EAC"
"164","151",19.87,-3.903914591,114.67,-1.147335349,72,-0.809399903,66,-1.576149195,29,-0.610761311,188,-1.277718366,22,-0.503071129,73,-2.004878027,37,-1.74326023,-1.03591144,-1.199404219,-0.194343871105123,-1.24125330378626,-1.38845360217459,-0.763624723213742,"EPC"
"166","153",22.76,-3.733914591,138.67,-0.787053173,74.67,-0.809399903,69,-1.576149195,29,-1.41322975,206,-0.983252354,21,-0.252693548,80.77358491,-1.281492416,42,-0.96528561,-1.146458005,-1.327397803,0.892554512029501,-1.04880679334709,-1.1731848493533,-0.232685622652914,"EPC"
"168","155",20.39,2.016085409,112,-0.570991898,50.67,-1.154657797,57,-0.026231123,19,-0.851164447,85,0.330096252,7,1.232951274,47.83018868,1.202557614,35,0.63160695,-0.650761316,-0.753467757,-1.3239420205314,0.379767371135955,0.424804004792097,0.822790242864046,"UGC"
"169","157",18.45,-3.813914591,159.88,-0.354930623,80,-1.481295073,73,-0.828317379,31,-1.063496366,204,-0.193398456,24,0.294292934,83.66037736,-0.373853223,43,-0.96528561,-0.93200986,-1.079104368,1.21725320731023,-0.439907761065576,-0.492076446949931,0.0660545380655756,"EAC"
"171","159",21.1,1.846085409,130.67,1.013277401,73.33,0.986923447,71,0.5444753,30,-0.035776103,202,0.058661198,24,-0.252693548,78.79245283,0.335162168,40,-0.317608215,0.627225011,0.726216833,0.503207145316027,0.287129768491941,0.321180503695496,0.0480323995080594,"EAC"
"173","161",20.61,-4.653914591,128,-1.507077372,60,-2.549311316,73,-0.368379615,30,1.102549013,212,-0.253507611,25,0.904086171,85.24528302,-0.373853223,42,-0.089482551,-0.830554823,-0.961637183,1.18465369132104,-0.396285799155573,-0.443281354149576,0.0224325761555723,"EAC"
"174","162",22.74,-2.313914591,128,-1.291016097,114.38,0.16949459,76,0.750905434,31,0.682542295,216,0.854960526,22,0.904086171,86.67924528,1.474234252,43,0.884210536,0.077981556,0.090288999,1.42466743876138,0.635428089006076,0.710783541421267,0.838806162993925,"UGC"
"176","164",17.08,-4.313914591,121.33,-1.291016097,70.67,-0.665955136,73,-0.681836275,28,0.304076256,208,-0.643481659,23,-0.252693548,82.77358491,-1.116654715,38,-0.317608215,-0.583682813,-0.675802585,0.492917507395628,-0.738199122637289,-0.825742197689546,-0.378455592362711,"UPC"
"179","167",24.69,-3.733914591,110.67,-1.147335349,64,-0.593468235,71,-1.229160995,27,-1.41322975,228,-1.462865546,23,-0.738283726,85.18867925,-1.322627727,40,-0.96528561,-1.095798582,-1.268743054,0.911078607192293,-1.39179056504558,-1.55684308562364,0.0691628380455768,"EPC"
"182","17",19.71,3.186085409,117.33,-0.499151524,64,-0.371433657,60,0.346288694,27,1.102549013,198,-0.482794231,25,0.294292934,64,-0.555921765,38,0.385124145,0.144563132,0.167378816,-0.474038232155414,0.000221228405822927,0.000247463874875793,-0.556142993405822,"UPC"
"183","170",16.03,0.686085409,113.33,1.7586888,70.67,0.573339531,69,0.965801985,29,1.567141763,174,1.017253918,18,0.591254207,55,1.474234252,32,1.678754225,1.21624302,1.408196641,-1.47283762899079,1.03649583658397,1.15941393550276,0.437738415416034,"UGC"
"184","171",21.86,2.476085409,85.33,0.653535379,74.67,0.656333036,57,1.663562087,23,1.102549013,167,1.917861794,15,0.904086171,58,1.526882142,32,1.40778337,1.018994879,1.179817801,-1.38084565932245,1.47574600748309,1.65075480861191,0.0511361345169092,"EAC"
"186","174",20.05,0.826085409,129.33,1.595562538,76,1.465132817,72,1.663562087,29,0.682542295,201,0.401106703,21,1.939406956,80.56603774,1.372844382,41,1.40778337,1.351699934,1.565032051,0.7432873862483,0.920128803949213,1.02924692999234,0.452715578050787,"UGC"
"190","178",16.04,1.076085409,106.67,1.085657929,65.33,0.491533654,74,1.663562087,31,0.682542295,212,1.271509916,22,1.578007153,84.83018868,1.227663005,44,1.40778337,0.980823991,1.135622591,1.43882262171802,1.21593542830444,1.36013327839069,0.0117275766955655,"EAC"
"191","18",22.19,4.616085409,122.67,-0.570991898,65.33,-1.959291977,67,-2.342834148,30,-2.240470752,186,-0.843462206,27,-0.503071129,75,-1.071407155,36,-2.095583175,-1.778397194,-2.059072829,-0.210489864908321,-0.984321676223721,-1.10105243860185,-0.0870854787762766,"EPC"
"198","186",18.69,3.056085409,140.45,1.255806183,97.06,0.573339531,74,1.421900249,32,1.102549013,210,1.10054546,23,0.294292934,86,1.024983408,43,1.40778337,1.088398744,1.260175335,1.3767316715272,1.09011671359738,1.21939371530505,-0.0651333055973779,"EAC"
"199","187",24.45,3.186085409,120,0.869596654,84.55,-0.065910865,74,1.663562087,29,1.102549013,211,1.539189492,23,1.578007153,85.28301887,1.359966894,40,1.40778337,0.892449222,1.03330007,0.917569555385697,1.30057044545554,1.45480516693546,0.059396448544463,"EAC"
"201","189",22.95,-3.583914591,126.67,1.013277401,89.76,0.011751027,74,0.1561256,32,-0.339824306,223,0.935398336,25,0.294292934,88,1.474234252,46,0.385124145,0.210332431,0.243528158,1.95844980034025,0.566019746436312,0.633144059643767,0.908214505563689,"UGC"
"202","19",25.36,3.766085409,113.33,-0.067028974,77.33,0.907436919,73,0.750905434,29,1.102549013,207,1.10054546,21,0.904086171,82.28301887,1.474234252,40,1.678754225,0.673465598,0.779755343,0.718014673112649,1.0682830430593,1.19497078856288,0.405951208940701,"UGC"
"207","195",22.13,4.746085409,130.67,0.005351553,60,0.410299723,69,1.421900249,29,0.682542295,195,2.427941224,21,-0.738283726,76.81132075,1.390919042,38,0.884210536,0.630023455,0.729456941,0.132554258259723,1.78530502085509,1.99702444260581,-0.394385978855084,"UPC"
"213","204",22.18,0.136085409,96,-0.210709722,65.33,0.248971844,61,-0.368379615,21,0.304076256,187,-0.643481659,19,0.294292934,69.16981132,-0.279001579,36,-0.089482551,-0.006510309,-0.007537799,-0.499022766721832,-0.303161196742273,-0.339113099953949,0.0241596177422726,"EAC"
"215","206",24.84,3.026085409,125.33,1.085657929,80,0.410299723,71,0.1561256,29,0.304076256,207,0.473411677,25,0.013034742,83.71698113,0.549385046,45,1.142935739,0.489039877,0.566222622,1.51006745355578,0.581864648019996,0.650868008987987,-0.0324796020199948,"EAC"
"217","208",23.51,0.656085409,129.33,-0.354930623,107.63,-0.949487599,74,-1.576149195,26,-1.782380296,213,-2.67459557,21,-2.386736036,85.39622642,-1.970632947,42,-0.539616645,-1.165736928,-1.349719423,1.19505961561628,-2.20667958757804,-2.46836984268461,0.236046640578041,"EPC"
"220","210",24.1,0.966085409,77.33,0.581154851,4,-0.065910865,45,0.1561256,9,-0.339824306,148,0.935398336,6,0.591254207,46,0.688615638,26,0.385124145,0.08288632,0.095967858,-2.27166411487961,0.750271621401169,0.839246374713828,-0.0616559834011672,"EAC"
"224","215",22.35,3.006085409,126.67,0.509314477,69.33,3.06236478,68,1.663562087,24,1.102549013,198,1.271509916,18,0.294292934,75.35849057,1.293445839,29,1.40778337,1.584447589,1.834513117,-0.943138220489491,1.27359374349947,1.42462929639324,0.0198520955005302,"EAC"
"225","216",16.95,1.926085409,109.33,-0.354930623,77.33,-1.417772325,69,-1.350555732,31,-1.947077367,204,-1.462865546,20,-0.738283726,77.37735849,-0.587497319,35,-0.317608215,-1.267584012,-1.467640528,-0.19644010188423,-1.29703019963716,-1.45084508320828,0.709532880637164,"EPC"
"228","219",22.03,4.416085409,108,-0.138869348,61.33,-1.727349402,71,-1.680715639,30,-2.062177804,201,-1.748770706,25,-0.252693548,79.88679245,-1.239519683,38,-0.755508785,-1.402278048,-1.623592658,0.311814509300725,-1.41005080626302,-1.5772688098632,0.170531123263024,"EPC"
"229","22",18.16,1.936085409,101.33,0.797216126,44,0.491533654,61,0.965801985,21,0.304076256,177,-0.427114091,9,1.232951274,61.26415094,1.071302565,29,0.63160695,0.639657005,0.740610907,-1.57248360112855,0.299868012984973,0.335429377311805,0.771434552015028,"UGC"
"230","220",18.92,4.956085409,129.33,-0.426770997,72,-0.21994689,71,0.5444753,30,-0.339824306,216,2.427941224,25,0.591254207,84.50943396,1.095836296,41,0.63160695,-0.110516723,-0.127959031,0.997987502402865,1.68928431604005,1.88961663706346,-0.593448020040043,"UPC"
"231","221",18.02,4.426085409,121.33,0.005351553,69.33,0.329039454,74,1.189390714,29,0.682542295,216,-0.132142974,19,-1.354899639,84.54716981,0.605052048,40,0.63160695,0.551581004,0.638634306,0.867314772162834,0.0771452986610785,0.0862939639023199,0.527906749338923,"UGC"
"233","224",21.88,-0.023914591,120,-0.067028974,73.33,-0.21994689,62,-1.229160995,28,-0.339824306,116,-0.069725257,13,1.232951274,50.30188679,-1.043557637,29,0.14476127,-0.463990291,-0.537219584,-1.90125796156341,0.0787397729601553,0.0880775269972524,-1.12229740996016,"UPC"
"234","225",18.46,-3.703914591,113.33,-0.283090249,76,0.16949459,76,0.1561256,30,0.304076256,215,-1.277718366,25,-0.738283726,87.90566038,-1.623613789,45,-1.16894812,0.086651549,0.100327335,1.80217042925881,-1.01749279067585,-1.13815731736274,-0.606120998324151,"EPC"
"235","226",21.5,2.126085409,80,-1.795519174,76,0.410299723,74,-1.576149195,30,-1.250106035,197,-1.53146455,18,-1.354899639,79.83018868,-1.449193157,36,-1.16894812,-1.05286867,-1.219037726,0.0645289325834713,-1.36160427270964,-1.52307699919979,-0.0875888842903633,"EPC"
"236","227",22.94,4.346085409,114.67,0.869596654,64,-0.519754225,68,0.965801985,24,1.102549013,202,1.448440159,24,1.232951274,82.22641509,1.162614285,40,1.142935739,0.604548357,0.699961234,0.714384022088392,1.24106927500984,1.38824774937552,-0.0784549900098365,"EAC"
"238","229",18.94,-0.493914591,156,0.293253202,90.73,0.491533654,75,0.346288694,32,0.304076256,225,0.260363295,26,0.904086171,86.94339623,0.349985956,43,-0.089482551,0.358787952,0.41541368,1.44351039601651,0.409507904246725,0.458071469379453,-0.0595219482467244,"EAC"
"239","23",16.85,1.436085409,126.67,0.221412828,72,0.656333036,67,0.5444753,22,1.102549013,187,1.271509916,20,1.232951274,76,1.905187469,35,1.40778337,0.631192544,0.730810542,-0.27339893765549,1.1360976545619,1.27082753861727,0.769089814438104,"UGC"
"242","232",20.19,-3.693914591,129.33,-0.642832272,66.67,-0.143532136,66,1.189390714,28,1.102549013,201,0.935398336,21,0.294292934,68,1.049313804,39,1.678754225,0.37639383,0.435798207,-0.180860305474464,0.605575000549885,0.677390173543813,0.443738803450115,"UGC"
"244","234",20.18,-0.763914591,97.33,-0.067028974,61.33,-0.065910865,70,-1.229160995,31,-0.610761311,205,-1.53146455,15,-0.503071129,78.86792453,-1.249772242,43,-0.96528561,-0.493215536,-0.571057305,0.917025674499318,-1.16026269673582,-1.29785831452713,-0.0895095452641773,"EPC"
"245","235",20.93,-2.543914591,121.33,-0.931274074,58.67,-0.737758241,74,-0.368379615,28,-0.610761311,208,-0.537405506,20,-1.842485352,83.81132075,-0.231525318,39,-0.089482551,-0.66204331,-0.766530332,0.687916231742628,-0.870550011061502,-0.973788585336959,0.639024693061503,"UGC"
"247","237",17.96,2.716085409,134.67,2.705037185,98.33,0.853660502,76,0.5444753,31,1.567141763,214,1.359219943,25,0.013034742,85.20754717,0.459468012,40,1.142935739,1.417578688,1.641308122,0.912375663621131,1.27841498304652,1.43002228700646,-0.818946971046519,"UPC"
"249","239",20.18,0.716085409,141.82,1.255806183,80,0.573339531,75,1.663562087,31,0.682542295,219,0.854960526,21,0.294292934,86.1509434,1.367690091,41,1.678754225,1.043812524,1.208552293,1.11117995005844,0.877847959491692,0.981951997837788,0.489842131508308,"UGC"
"253","242",20.1,-0.393914591,120,0.725375752,68,-0.065910865,62,1.421900249,30,1.102549013,131,1.820803717,21,0.904086171,58.03773585,1.336856578,33,1.40778337,0.795978537,0.921603894,-1.27221247570379,1.42063251806986,1.58910540742224,-0.0837759400698566,"EAC"
"254","243",18.66,3.216085409,125.33,0.437474103,70.67,1.364534528,68,1.189390714,28,1.567141763,196,1.917861794,24,1.232951274,78.47169811,1.474234252,40,2.239068699,1.139635277,1.319498277,0.48438036264287,1.45426178702679,1.62672277325616,0.019972464973209,"EAC"
"255","244",19.33,5.626085409,62.67,-0.283090249,40,0.573339531,58,0.965801985,17,0.304076256,164,0.547028348,13,0.013034742,57.98113208,0.729778981,25,0.63160695,0.390031881,0.451588684,-2.04311042267538,0.708060778467241,0.792029745567446,0.0217182025327606,"EAC"
"257","246",16.21,-1.043914591,121.33,-0.895083811,70.67,-0.376494792,68,-0.026231123,29,-1.41322975,171,-0.193398456,17,-1.354899639,69,-0.056539064,33,-0.96528561,-0.677759869,-0.784727358,-0.848343018441228,-0.548398709188768,-0.613433342648283,0.491859645188769,"UGC"
"259","248",23.55,0.966085409,118.67,-0.426770997,64,1.153131904,60,1.421900249,23,0.682542295,195,0.775922446,15,0.294292934,70.9245283,1.190045569,35,0.14476127,0.707700863,0.81939379,-0.534074622006727,0.761008464070892,0.851256500153231,0.429037104929109,"UGC"
"260","249",19.52,2.396085409,98.67,0.653535379,37.33,-0.44592234,55,0.1561256,18,0.304076256,206,-0.253507611,22,0.013034742,72.09433962,0.106567163,38,0.14476127,0.166953724,0.193303204,-0.116164858015483,0.04321426008024,0.0483390415680086,0.0633529029197608,"EAC"
"261","25",17.75,4.096085409,121.33,1.085657929,70.67,0.656333036,62,1.421900249,28,-0.035776103,196,0.935398336,13,0.294292934,76,1.758364907,34,1.40778337,0.782028778,0.905452512,-0.387263581959409,0.974106576239261,1.08962592930198,0.78425833076074,"UGC"
"262","250",18.95,4.886085409,148.57,0.869596654,80,0.853660502,75,0.5444753,31,-0.035776103,214,0.775922446,21,0.904086171,84.11320755,0.909678374,42,0.63160695,0.557989088,0.646053747,1.1077607469928,0.933634241257323,1.04435397786236,-0.0239558672573214,"EAC"
"264","252",24.22,3.146085409,112,-0.642832272,40,-0.295729157,65,-0.368379615,19,-0.851164447,200,-0.482794231,23,-1.163993086,78.73584906,-0.098668887,35,0.14476127,-0.539526373,-0.624677152,-0.117846523887988,-0.513462080722622,-0.574353577468207,0.414793193722623,"UGC"
"265","253",23.15,3.106085409,113.33,-0.499151524,74.67,-2.014627359,75,-1.466156694,30,-1.67740746,219,-1.197935015,25,-0.252693548,87.96226415,-1.013966521,44,-1.74326023,-1.414335759,-1.637553378,1.66016797627428,-1.08209098428801,-1.21041621435008,0.0681244632880101,"EPC"
"267","255",24.75,2.446085409,125.33,-1.219175723,62.67,-0.143532136,74,-1.10178426,24,-1.554992181,215,-0.694976298,24,-0.503071129,86.83018868,-0.628559877,39,-0.317608215,-1.004871075,-1.163464908,0.896055699790558,-0.687383978269014,-0.768900882522912,0.0588241012690152,"EAC"
"268","256",21.3,-2.663914591,128,-1.651298273,74.67,-1.845227782,75,-1.466156694,30,-1.782380296,222,-1.957597081,24,-2.303374349,87.35849057,-1.514925663,41,-1.16894812,-1.686265761,-1.952400748,1.19720974867628,-1.99266762253156,-2.22897818679408,0.477741959531558,"EPC"
"269","258",22.31,5.106085409,130.67,0.365093576,80,0.739269791,74,0.5444753,31,0.304076256,218,0.547028348,21,1.232951274,84.20754717,0.907302137,42,1.955849081,0.488228731,0.565283457,1.11409123576457,0.867817676668473,0.970732223216404,0.0394844603315282,"EAC"
"270","260",22.83,3.616085409,110.67,1.5636935,45.33,1.579699649,61,1.663562087,24,0.682542295,203,1.631487019,18,2.711830181,72.69811321,1.652360534,37,1.40778337,1.372374383,1.588969445,-0.209589278367497,1.24369162947093,1.39118108899808,0.408668904529074,"UGC"
"272","262",18.26,2.706085409,125.33,-0.283090249,53.33,-0.21994689,65,-0.200995735,26,-0.339824306,205,-0.132142974,20,0.294292934,76.81132075,0.128682119,37,-0.089482551,-0.260964295,-0.302150999,0.00901067167488011,0.0531032150204532,0.0594007282248755,0.075578903979548,"EAC"
"273","263",16.51,0.566085409,108,-0.715212799,45.33,0.573339531,63,0.346288694,30,-0.035776103,178,0.124662443,18,0.013034742,75,0.817785013,38,-0.755508785,0.042159831,0.048813708,0.033370503815203,0.145105415086332,0.162313474316241,0.672679597913669,"UGC"
"274","264",16.51,4.366085409,101.33,-2.227641725,56,-2.793042779,62,-2.522069701,24,-2.216040637,169,-2.047843313,21,-2.458033425,70,-2.044587804,35,-2.262582622,-2.439698711,-2.824744293,-0.577802837231044,-1.92332324674739,-2.15141025762684,-0.121264557252606,"EPC"
"276","266",24.96,-2.883914591,89.33,0.077191927,50.67,-0.143532136,62,-0.828317379,28,-0.339824306,164,-1.53146455,21,-1.531462466,74,-1.730016086,36,-0.317608215,-0.308620474,-0.357328517,-0.263267802395843,-1.33262571974278,-1.49066187802402,-0.397390366257225,"EPC"
"277","267",17.41,0.896085409,126.67,0.149032301,58.67,-0.065910865,65,1.421900249,24,0.304076256,206,1.017253918,22,0.904086171,78,1.403862537,35,1.40778337,0.452274485,0.523654731,-0.160752335224254,0.918166524683016,1.02705194391877,0.485696012316985,"UGC"
"278","268",20.26,2.616085409,168.65,0.437474103,96.67,0.090023366,76,-0.026231123,32,-1.063496366,214,-0.069725257,24,-0.738283726,90,-0.044969388,41,-1.74326023,-0.140557505,-0.162741001,1.39373259259905,-0.0716102264860762,-0.0801024872498811,0.0266408384860778,"EAC"
"279","269",19.26,-2.783914591,102.67,-0.499151524,61.33,0.573339531,63,0.1561256,24,1.102549013,194,0.330096252,18,-0.252693548,65,0.167157974,37,-0.539616645,0.333215655,0.385805434,-0.557828017679564,0.151816023166755,0.16981989378235,0.0153419508332455,"EAC"
"281","270",22.67,3.496085409,133.33,0.077191927,82.67,-0.371433657,76,-1.10178426,31,-0.851164447,216,-1.197935015,24,-0.958524173,86,-0.672293284,43,-0.089482551,-0.561797609,-0.650463348,1.3767316715272,-0.908443896433185,-1.01617630868356,0.236150612433186,"EPC"
"283","272",19.6,2.296085409,125.33,-0.570991898,77.33,-0.371433657,68,0.5444753,32,0.682542295,198,0.124662443,20,1.232951274,78,0.446452116,38,0.14476127,0.07114801,0.082376949,0.200198497130283,0.446719536851128,0.49969603156514,-0.000267420851127482,"EAC"
"284","273",23.02,-1.573914591,134.67,-0.931274074,81.82,-1.287800979,75,-1.10178426,29,-1.554992181,214,-1.156765001,23,-2.207588062,88,-1.238234621,44,-1.74326023,-1.218962874,-1.411345756,1.66293182514689,-1.39738949304965,-1.56310599081128,0.159154872049649,"EPC"
"285","274",21.66,-0.813914591,126.67,0.581154851,69.33,0.248971844,68,0.5444753,30,0.682542295,206,1.271509916,21,1.232951274,76,1.00801562,36,0.884210536,0.514286073,0.5954533,-0.156308474024477,1.08723475455257,1.21616998457675,-0.0792191345525691,"EAC"
"288","277",18.94,2.146085409,145.71,0.077191927,105.88,0.329039454,69,-0.968234398,31,-0.035776103,207,-2.508873107,17,-1.693910723,83,-1.861604596,35,-1.74326023,-0.14944478,-0.173030911,0.146710029505805,-1.80575001681456,-2.01989401181364,-0.0558545791854441,"EPC"
"289","278",22.11,-1.273914591,138.67,-0.283090249,83.18,0.491533654,75,1.663562087,31,0.682542295,217,1.185291298,27,1.232951274,88,1.461141628,37,1.955849081,0.638636947,0.739429858,0.730338119011163,1.0553830512298,1.18054098598446,0.405758576770205,"UGC"
"291","280",22.8,1.766085409,134.67,-2.083420823,98.92,0.491533654,74,1.189390714,31,0.682542295,215,-0.132142974,26,-0.738283726,81,0.439957778,41,-0.317608215,0.07001146,0.081061022,0.770149656763278,-0.0814634826749398,-0.0911242416384892,0.521421260674941,"UGC"
"294","284",23.42,-0.793914591,133.33,2.021743403,81.33,1.428233312,74,1.421900249,31,1.567141763,212,2.116875805,25,1.578007153,83,1.329172875,41,1.40778337,1.609754682,1.863814303,0.89765712309985,1.80154951873419,2.01519537639236,-0.472376643734191,"UPC"
"295","285",20.93,-2.883914591,150.73,0.437474103,82.33,0.248971844,73,-0.200995735,31,-1.41322975,218,-0.694976298,24,-0.252693548,80,0.021240794,38,-0.539616645,-0.231944885,-0.268551599,0.318679281702805,-0.629733192637874,-0.704413287015664,0.650973986637874,"UGC"
"296","286",16.41,2.876085409,121.33,0.293253202,65.33,-0.879800747,70,0.750905434,30,1.102549013,206,-0.006129261,26,0.904086171,76,0.347865282,38,-0.317608215,0.316726726,0.366714138,0.0875518946990464,0.41302333223186,0.462003792164971,-0.0651580502318597,"EAC"
"298","288",20.02,0.456085409,134.67,0.581154851,76,-0.065910865,74,-0.368379615,32,-0.035776103,203,0.124662443,23,0.013034742,84,-0.728042869,40,0.385124145,0.027772067,0.032155195,0.830500397100788,0.136204891592209,0.152357437245661,-0.864247760592208,"UPC"
"301","292",24.8,1.196085409,112,0.149032301,66.67,-0.519754225,73,1.189390714,28,-0.035776103,218,0.621974035,26,-0.252693548,88,0.919193879,45,0.385124145,0.195723172,0.226613192,1.80907566882182,0.468945634069259,0.524557922889192,0.450248244930742,"UGC"
"302","293",18.69,0.206085409,104,-0.426770997,58.67,-0.371433657,67,-0.026231123,28,-0.610761311,189,-1.427420897,25,0.591254207,72,-0.414217768,38,-0.539616645,-0.358799272,-0.415426787,-0.120826416816974,-0.83275390243508,-0.931510234085277,0.41853613443508,"UGC"
"303","294",23.06,-1.773914591,118.67,0.869596654,70.67,1.936675103,76,1.663562087,30,1.102549013,221,1.10054546,27,1.232951274,91,1.09829557,44,0.63160695,1.393095714,1.612961122,1.89022279838219,1.17026148813938,1.30904286311983,-0.0719659181393821,"EAC"
"305","296",17.26,0.446085409,141.82,1.255806183,83.18,0.739269791,75,1.421900249,31,1.102549013,210,1.539189492,26,0.013034742,83,1.222633247,41,0.884210536,1.129881309,1.308204889,0.89765712309985,1.25127178777642,1.39966017869883,-0.0286385407764143,"EAC"
"306","297",23.02,5.116085409,130.67,1.255806183,66.67,1.800613199,70,1.421900249,27,1.567141763,217,-0.253507611,27,-0.252693548,83,0.492166826,41,-0.317608215,1.511365349,1.749896668,0.89765712309985,0.576359241436579,0.644709715931482,-0.0841924154365793,"EAC"
"307","298",24.41,1.236085409,145.12,0.293253202,98.33,0.347785989,74,-0.200995735,31,-0.610761311,222,-2.069039878,23,-0.958524173,85,-1.043557637,44,-1.557934351,-0.042679464,-0.049415353,1.45041981270749,-1.36936496264611,-1.5317580297877,0.32580732564611,"EPC"
"308","3",24.37,-3.653914591,112,0.365093576,81.33,0.011751027,75,-0.368379615,32,-0.851164447,220,-0.370349867,24,0.294292934,85,0.021240794,39,-0.089482551,-0.210674865,-0.243924637,0.768140557570379,-0.375892041385909,-0.420469099511151,0.397132835385909,"UGC"
"309","30",18.44,-1.653914591,122.67,0.149032301,77.33,-1.087185596,69,-1.10178426,29,-1.41322975,198,-0.482794231,23,-0.252693548,77.73584906,-0.181558578,34,-0.755508785,-0.863291826,-0.999540906,-0.28982604592204,-0.608436070611606,-0.680590538103172,0.426877492611606,"UGC"
"311","301",24.39,0.366085409,109.33,0.077191927,56,0.011751027,64,-0.968234398,30,0.682542295,202,-2.342880814,24,0.013034742,74,-1.446882595,38,-0.96528561,-0.049187287,-0.056950274,-0.0194074336723198,-1.38347633826903,-1.54754287423099,-0.0634062567309749,"EPC"
"313","303",19.18,-0.403914591,114.67,-3.019506298,58.67,-1.481295073,68,-1.466156694,29,-1.947077367,194,-1.628818839,22,-1.693910723,81,-1.450347333,37,-2.423475709,-1.978508858,-2.290767127,0.256609808938927,-1.74781545796664,-1.95508899040804,0.297468124966645,"EPC"
"315","305",18.29,-3.523914591,128,0.149032301,68.18,0.16949459,68,-0.026231123,26,0.304076256,211,-1.391196391,21,-0.958524173,83,-0.643208329,39,-0.96528561,0.149093006,0.172623618,0.634431726274121,-1.09168122258172,-1.22114375953672,0.448472893581723,"EPC"
"316","306",21.26,-1.623914591,138.67,1.085657929,80,0.885899593,73,1.421900249,30,1.102549013,206,0.698266199,21,0.013034742,90,1.05663376,40,0.63160695,1.124001696,1.301397325,1.26050579947739,0.679141496021399,0.759680923807071,0.377492263978601,"UGC"
"317","307",21.9,3.816085409,133.33,0.005351553,74.67,-0.21994689,75,-1.229160995,29,-1.250106035,219,-0.253507611,27,-1.354899639,86,-0.473011235,42,-0.539616645,-0.673465592,-0.779755336,1.23704719183832,-0.431950708326574,-0.483175766883822,-0.041060526673424,"EAC"
"319","309",18.08,-1.983914591,129.33,0.149032301,73.33,0.16949459,73,-0.968234398,29,-0.035776103,199,-0.193398456,23,-1.693910723,83,0.021240794,40,-0.755508785,-0.171370903,-0.198417525,0.764430329978191,-0.500488691231623,-0.559841672995536,0.521729485231624,"UGC"
"320","31",22.55,1.596085409,164.21,0.941437028,99.47,-0.065910865,74,-0.026231123,32,1.102549013,220,0.058661198,28,0.294292934,84.96226415,0.943056631,44,-0.317608215,0.487961013,0.564973487,1.44783870732608,0.32622424665217,0.364911198196249,0.61683238434783,"UGC"
"321","310",21.71,-0.783914591,137.33,1.620409584,81.82,0.739269791,73,1.421900249,30,1.102549013,207,1.10054546,23,0.013034742,83,0.957425092,40,1.142935739,1.221032159,1.413741627,0.764430329978191,0.980144500190006,1.09637989099004,-0.0227194081900047,"EAC"
